label,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
Z,-0.28925469993143266,1.0,6.666446239478319e-08,0.0762096347152578,0.782526703652161,-0.023739155381917953,0.366271261424353,0.600875808678376,-0.03814269229769707,0.321833188931729,0.3870742436503251,-0.05116282403469086,0.02619771431436628,0.3309702882220434,-0.059788886457681656,0.23401191124968412,-0.052441470640972494,-0.01823541149497032,0.3512335398614679,-0.49935698469241313,-0.04924050718545914,0.4481478766482063,-0.7625058636838052,-0.07249097526073456,0.5005204272584346,-1.0,-0.08869394659996033,-0.03789276672361704,0.019464141518084264,-0.022705156356096268,-0.029384812942171327,-0.21508645174229932,-0.06447174400091171,-0.007765276105749446,0.19081096760768088,-0.0755949318408966,0.01615693329313157,0.34936879070321214,-0.07649285346269608,-0.2825539189616735,0.12513427728673182,-0.030640503391623497,-0.301260798067265,-0.0729824995550702,-0.06619090586900711,-0.21030513652505206,0.27321797156052585,-0.05347808450460434,-0.12506240217859743,0.4348284849251493,-0.03748983144760132,-0.4760399942080483,0.30743547993650205,-0.04161052778363228,-0.5005204272584346,0.17445871323156872,-0.054871805012226105,-0.3691179542018293,0.3703919738572883,-0.03698310628533363,-0.29113565435279565,0.467811914852972,-0.021032093092799187
Z,-0.3136675755110795,0.9999999045932803,2.2535020960390284e-08,0.08468572358650651,0.8032506405130134,-0.019788356497883797,0.356372958987895,0.6146597958563335,-0.031479258090257645,0.322080730876534,0.38408884960676215,-0.042377132922410965,0.03018673384826248,0.323921174204847,-0.049973875284194946,0.22127647130995906,-0.04707739641167694,-0.017657821998000145,0.35075980003514784,-0.49744586670421875,-0.05058838799595833,0.4646544339986807,-0.761091078880177,-0.07730831205844879,0.5395317266460092,-1.0,-0.09641782194375992,-0.05963335006767199,0.010023143762089223,-0.023894600570201874,-0.07999180837903792,-0.2532122965523255,-0.0732305571436882,-0.058349557246035424,0.1353927255429167,-0.09180330485105515,-0.03233424370425367,0.35087815207106043,-0.09711141884326935,-0.3144216702243832,0.12090006317832985,-0.03247085213661194,-0.3438645655817205,-0.08915710262004026,-0.07396863400936127,-0.25752949832666155,0.24764540985868166,-0.06650009006261826,-0.17143247083750499,0.44773429075884785,-0.05265878513455391,-0.5166806723731334,0.314428968838448,-0.043061625212430954,-0.5395317266460092,0.164112247150726,-0.05983463302254677,-0.4140865827430997,0.3570505852152786,-0.04489985853433609,-0.32793603208413497,0.4627347076862134,-0.030831914395093918
Z,-0.3214358231836833,0.9999999532144831,5.3346056461123226e-08,0.07982353064470069,0.8022403806170224,-0.02004324272274971,0.37060768210701006,0.5878285325778783,-0.03254452347755432,0.34672947715874924,0.32582907678701023,-0.044715192168951035,0.04257889067422421,0.32547032544379806,-0.05385493114590645,0.20310561325145493,-0.05184644656513835,-0.018253182992339134,0.33391380124090164,-0.5097632484419488,-0.048054039478302,0.45170700701071614,-0.7701826637577304,-0.07067008316516876,0.5219281378204013,-1.0,-0.08703615516424179,-0.0656230969991021,0.00892999838683538,-0.026198429986834526,-0.06324629917204606,-0.24151530616255085,-0.07448913902044296,-0.030654291710317555,0.13338471318793893,-0.09058167785406113,-0.019509420170246882,0.33281041161149155,-0.09322025626897812,-0.30967385067635017,0.12782509664952071,-0.0362238809466362,-0.3284682477925657,-0.07072908116613462,-0.078248992562294,-0.21620602582485673,0.25620081204685885,-0.06953635066747665,-0.13729495311529785,0.44148830156222457,-0.053938206285238266,-0.5039474344132554,0.3229729145543006,-0.048306144773960114,-0.5219281378204013,0.1648354347516082,-0.06608908623456955,-0.3756181302486332,0.3533370892746261,-0.049947887659072876,-0.29752739479153684,0.4681648418443674,-0.03416101261973381
Z,-0.4890484161972333,0.9999999012031285,9.963283531533307e-08,0.016657103129509458,0.7713296023682795,-0.004926594439893961,0.2677837332531893,0.5746220673877652,-0.01691720448434353,0.42504227024145363,0.32045921181041515,-0.033089928328990936,0.22690119265607286,0.32056097258801763,-0.0472821407020092,0.08959112717153053,-0.08286004692061019,-0.014555370435118675,0.2959027060265499,-0.5344017622200369,-0.046230021864175797,0.4559668765704998,-0.7824947356087043,-0.068339504301548,0.5516885966082243,-1.0,-0.08290514349937439,-0.1702360494371641,-0.04871644092569507,-0.030052904039621353,0.035177169465680835,-0.23012656472015094,-0.07505636662244797,0.10131001687648158,0.13882175641473266,-0.08604180067777634,0.0567413650052392,0.32232014968121214,-0.08569430559873581,-0.3844768676017198,0.08095465045765675,-0.04657355323433876,-0.18176791666444372,-0.06962442764502443,-0.08793064206838608,-0.07273302180703825,0.2584062800033749,-0.07816627621650696,-0.12104340759103786,0.39872451263009323,-0.06175200268626213,-0.5516885966082243,0.2791694305091457,-0.06354425847530365,-0.36570328849338524,0.1756516493446112,-0.08002056926488876,-0.22404388833661437,0.35496658788604135,-0.06252289563417435,-0.2593548781646861,0.4493482271592995,-0.04587829113006592
Z,-0.43945792901446584,0.9999998992770104,1.393937623106467e-07,0.012067319217342082,0.7638475980588666,-0.005975252483040094,0.2777667094403629,0.5392427847086386,-0.02542877197265625,0.46257828694368175,0.32917814069390083,-0.05102226510643959,0.31134936574733435,0.32509684515451914,-0.07647489756345749,0.07783258227557407,-0.14335993763232482,-0.024990495294332504,0.29996303466280966,-0.5511394791815653,-0.060859136283397675,0.47478933786721084,-0.7941374183891977,-0.08555120974779129,0.5838509823513177,-1.0,-0.10175178200006485,-0.21707768361297392,-0.09538980804212638,-0.04377901181578636,0.1084227585609505,-0.1797692839199776,-0.09068243205547333,0.18878399149092184,0.19582674437109573,-0.10139938443899155,0.1182321705199925,0.3474815223675543,-0.10104834288358688,-0.43306574592424424,0.06083034018182514,-0.06367906183004379,-0.10669535928897628,-0.022784648204814156,-0.10968281328678131,0.018224314126802185,0.31177260374971544,-0.10201923549175262,-0.06419408514315758,0.4357076092189738,-0.0872519314289093,-0.5838509823513177,0.27385845599714753,-0.08394428342580795,-0.2673668593161715,0.22889510909307006,-0.10771528631448746,-0.12542882812830497,0.42571971612232606,-0.09401701390743256,-0.18911023325429935,0.5212460038153869,-0.07929094135761261
Z,-0.42053702133987064,1.0000000993957534,1.9071535461989697e-07,0.003644593785459435,0.7799470459184525,-0.008049066178500652,0.29848171992821243,0.529794970415848,-0.03186102584004402,0.49731795468984946,0.31136962179518274,-0.06239555776119232,0.3435572964832192,0.3137193374040533,-0.09329503029584885,0.05081225215668905,-0.14313674311127791,-0.027907105162739754,0.27443222163821696,-0.5509671604382637,-0.06383856385946274,0.4603974021130742,-0.803208335884491,-0.0872548371553421,0.5768184552468633,-1.0,-0.10284510254859924,-0.2348868260073362,-0.0908213786747604,-0.04676751792430878,0.1141187989971366,-0.17509307418342412,-0.09354507923126221,0.20681507976707997,0.20203091366961964,-0.10162419825792313,0.12666840741762678,0.3478711218758921,-0.09947534650564194,-0.43898457497183124,0.05978445832097513,-0.06690506637096405,-0.07624255625203265,-0.0009717922803691797,-0.11136262118816376,0.05031199333014737,0.3274896250712668,-0.09950080513954163,-0.03251488550801965,0.4540554063735738,-0.08281503617763519,-0.5768184055489866,0.2661861014520527,-0.08807538449764252,-0.22979696827049004,0.25054657724759644,-0.11189098656177521,-0.10483503684401785,0.45116776094764705,-0.09779150038957596,-0.1748352912971464,0.5423896051125995,-0.08304683119058609
Z,-0.3583767587461121,0.9999999034597515,2.388624409377371e-07,0.055673940716950365,0.76394895569517,-0.009733475744724274,0.3364161691786761,0.5534964271419434,-0.033446818590164185,0.48796012771888714,0.3210999139440225,-0.06329425424337387,0.26431923581828576,0.32850551640633946,-0.09326464682817459,0.11678362839573084,-0.09115938466790251,-0.02515905164182186,0.30999262046340476,-0.5378652093465635,-0.061494871973991394,0.47493511047197173,-0.7932662018189341,-0.0853181928396225,0.5764759507621563,-1.0,-0.10106100887060165,-0.17112188650458074,-0.03839840113902047,-0.04274008795619011,0.0687527308822794,-0.19815416975675912,-0.09696124494075775,0.15595493076422998,0.19259364452374475,-0.11094412952661514,0.09181918899626525,0.35016934124989113,-0.11082824319601059,-0.3912104834214327,0.10759536197476553,-0.060992855578660965,-0.1798699776625173,-0.027186989000397167,-0.11019782721996307,-0.03684144828136154,0.3013811820272178,-0.10001306980848312,-0.08620382890210375,0.43661727217032326,-0.08246857672929764,-0.5764759990322805,0.3083820877678292,-0.07975287735462189,-0.3704411039802193,0.2229368238683021,-0.10471851378679276,-0.21304429633454053,0.4145306010383483,-0.08873703330755234,-0.23686714729551184,0.5056288757289513,-0.07178724557161331
Z,-0.19675884095441537,1.0,6.533598906344196e-08,0.15921574388803722,0.7648276007564713,-0.027790041640400887,0.39862508461425306,0.49265241376505764,-0.03614615648984909,0.22024072212054033,0.2716613203727829,-0.04226073995232582,-0.0773081923398076,0.25878592114290505,-0.04570404067635536,0.2505252503441131,-0.08664356319294551,-0.011570504866540432,0.40553818006065784,-0.5143306546019223,-0.03525463119149208,0.5118086224393896,-0.7635305720090562,-0.05573348328471184,0.5754864621490889,-1.0,-0.07117156684398651,-0.045399299564382774,-0.029641693779980126,-0.013137617148458958,-0.11193056433399097,-0.29616014768200144,-0.052207332104444504,-0.08244981781743482,0.08543407219200722,-0.06896059215068817,-0.039326547391952696,0.3161249588443719,-0.07256176322698593,-0.30101982906560565,0.07079760824347828,-0.018471013754606247,-0.3830393563789577,-0.13798650391328093,-0.05345729738473892,-0.28473446708556865,0.20130655575624642,-0.050793856382369995,-0.19532740310444932,0.4048193109223338,-0.03993554413318634,-0.5085260046770167,0.24643765761209438,-0.026772670447826385,-0.5754864621490889,0.07626236924108783,-0.04305482655763626,-0.4516764910365452,0.2747053810703298,-0.032261598855257034,-0.35318382993582825,0.4125268328967424,-0.01991470344364643
Z,-0.12901539768634762,1.0,9.783389742779036e-08,0.22372937333168602,0.7843491260150105,-0.0360405370593071,0.40540817543960417,0.49051230598697404,-0.050272803753614426,0.1744911624292367,0.2844525328111788,-0.061661358922719955,-0.15759190917471738,0.23660226662300388,-0.0721023678779602,0.28725092502342314,-0.08808813458572809,-0.02034604549407959,0.4648399064269685,-0.5030033265571203,-0.046890657395124435,0.576448798601917,-0.7655804552096306,-0.06773050874471664,0.6429703038425117,-1.0,-0.08288433402776718,-0.026979392075974794,-0.0707730375982485,-0.017312105745077133,-0.15423615143997577,-0.3554355642666974,-0.059284329414367676,-0.17086768421010026,0.013858823606509096,-0.07527824491262436,-0.12190962573678547,0.2648106383524146,-0.07635469734668732,-0.2831893412167925,0.016213568860541913,-0.01885300874710083,-0.4389670056186608,-0.20658557697811997,-0.05716243013739586,-0.3861876178986852,0.12127680120086803,-0.0576871819794178,-0.2851679478637004,0.3309258406548493,-0.04755784198641777,-0.49956536379243316,0.18290262587729536,-0.023291707038879395,-0.6429702556566794,0.022502205465545492,-0.04549788683652878,-0.5590604591493041,0.2091349929947437,-0.04003269970417023,-0.42745844598377836,0.352746312964668,-0.029733603820204735
Z,-0.1564486315452714,1.0,8.96737688549365e-08,0.19105978304285506,0.7833215026963201,-0.042532164603471756,0.2973098401038053,0.4787385193368148,-0.05873703211545944,0.009278051068028826,0.27127080061838854,-0.07021359354257584,-0.29747676715860816,0.1958851066355038,-0.079892598092556,0.2960622975287283,-0.09467800125381928,-0.026041734963655472,0.5055314290762821,-0.5038373489026038,-0.05362335219979286,0.60843486140656,-0.7583325154597135,-0.07564566284418106,0.674082533624116,-1.0,-0.09223786741495132,-0.014673663195078455,-0.10908684220136582,-0.019615046679973602,-0.17415426399362743,-0.4023633884770356,-0.06332568824291229,-0.24437109180041752,-0.05645477273003932,-0.08207116276025772,-0.2100074183990371,0.1824063591766181,-0.08468084037303925,-0.2790343827412689,-0.047251602271482306,-0.018090926110744476,-0.45489986896903795,-0.2705717088765536,-0.05820479243993759,-0.44352079805064576,0.02858563403084639,-0.06313395500183105,-0.3595713491072624,0.22535575600433358,-0.05543870851397514,-0.49549357579291897,0.09964515697087001,-0.019925130531191826,-0.6740825455118139,-0.05546685747848422,-0.04661550000309944,-0.6134583885873535,0.12585306120585765,-0.046049196273088455,-0.4805770350407491,0.28361536658997677,-0.03799935802817345
Z,-0.10094358210362005,0.9999999103620405,1.3941370013981214e-07,0.1866341743443073,0.8594201607244468,-0.054928649216890335,0.2575887146324467,0.5395404692081059,-0.07508815824985504,-0.041271233944048705,0.33336850129275863,-0.08826709538698196,-0.3135516451456384,0.22695264641733212,-0.09871669858694077,0.31138045410007614,-0.04211738126645529,-0.03231585770845413,0.46867875883113175,-0.4515234329760842,-0.05856052413582802,0.5225430154079584,-0.7374609044039847,-0.07889792323112488,0.5394758052245127,-1.0,-0.09474483877420425,0.05126835107522525,-0.0812923965138722,-0.020380808040499687,-0.1589347031051844,-0.3278071830123876,-0.06783054769039154,-0.22614815833658122,-0.014935387166067227,-0.08883151412010193,-0.1732888329231799,0.2087850040713561,-0.09050647169351578,-0.18243735029340297,-0.04614822102712911,-0.014194674789905548,-0.3886232569114452,-0.2918161080847344,-0.06166744977235794,-0.3909974863387268,-0.0031901253389659437,-0.0686740130186081,-0.29683040091339286,0.18246765772784984,-0.05917486548423767,-0.35545903828733055,0.05789455850974382,-0.012282728217542171,-0.5394757954203608,-0.09139602875155477,-0.049150194972753525,-0.5139715396005267,0.10302924312934005,-0.05235741287469864,-0.41358696922450977,0.26684853013466847,-0.04360790178179741
Z,0.18323216543753645,0.9999999560234388,9.125257349751337e-08,0.38789661855865415,0.810636531698789,-0.06764844059944153,0.32373402419484854,0.49538246107436673,-0.08853615075349808,-0.004020252019997374,0.3010426490847202,-0.09844876825809479,-0.29739117900984663,0.18627754504892965,-0.10423506051301956,0.38005770857225435,-0.06330289656897509,-0.037883657962083817,0.4334517623958712,-0.47407748828398444,-0.06510473042726517,0.41628313699851,-0.7484779492287083,-0.0891583189368248,0.3790031506347621,-1.0,-0.1078571006655693,0.12838310311017193,-0.036290029994653326,-0.017825840041041374,-0.11292868956532072,-0.25736504055122683,-0.06309054791927338,-0.15936200135307083,0.017726116263649335,-0.08983782678842545,-0.10111047248593255,0.19685513936040314,-0.09768915921449661,-0.09021967710561754,0.048620705941664386,-0.0048210108652710915,-0.3116292833280547,-0.1693233493639626,-0.05065372958779335,-0.31421951377666923,0.0734380866748117,-0.06751037389039993,-0.2174925726886381,0.22203400742658574,-0.06632564216852188,-0.22180588176391394,0.18447503375860722,0.0030240712221711874,-0.43345176514440625,0.0673846250729901,-0.03183227777481079,-0.40027874158519494,0.21003016528238713,-0.041976213455200195,-0.28903192735722943,0.336740182870373,-0.040008023381233215
Z,0.177843155840986,1.0,4.4000358911944204e-08,0.45451620609890253,0.7609108647610464,-0.042564086616039276,0.45399441009845193,0.4301443539986454,-0.06062301993370056,0.16036390251254815,0.2584099294745289,-0.07466934621334076,-0.14244332172395904,0.21407074242974225,-0.08682795614004135,0.3976385297539327,-0.09009486378195099,-0.026944149285554886,0.4772494922854508,-0.5079317685885588,-0.05580493062734604,0.4933866616147287,-0.7687670107408443,-0.07755943387746811,0.49800815915795005,-1.0,-0.09383495897054672,0.11287490342905938,-0.05146544446623303,-0.021714793518185616,-0.10279499640836069,-0.2941357013814425,-0.06845037639141083,-0.10244543741855358,0.009351474414872238,-0.08853603154420853,-0.009593390705685847,0.20020277289852592,-0.09101448953151703,-0.11797354051841993,0.05039890491508711,-0.021143706515431404,-0.34113846664816955,-0.13333682761939333,-0.06452764570713043,-0.27685703267661615,0.12579760121608108,-0.06926664710044861,-0.15146205666028306,0.2827995246380198,-0.06042161211371422,-0.27158365955362146,0.21163760672349313,-0.023980839177966118,-0.498008126561998,0.10290237833973778,-0.053691402077674866,-0.41633632842325297,0.2500166891274507,-0.05426129698753357,-0.2595285464917368,0.3608443168653368,-0.04609816521406174
Z,0.030205691859932132,0.9999999645776602,-3.451132002396662e-08,0.3465719605542491,0.7182965807665479,-0.03856510668992996,0.4395888288141748,0.42064223394245115,-0.04602939262986183,0.223629449453242,0.18245349436423489,-0.048465099185705185,-0.06881575891725526,0.13161931951418118,-0.047390904277563095,0.33053874686813384,-0.11573835104473941,-0.007620562333613634,0.4339021263747233,-0.5316589641969408,-0.02928365021944046,0.4860993528621888,-0.7843713590262427,-0.0478677861392498,0.4928862731773683,-1.0,-0.06248970702290535,0.039853816254121564,-0.09322377014698713,-0.0043498435989022255,-0.09244472662667531,-0.4199953511721181,-0.039189182221889496,-0.08292823164736693,-0.05866708143865141,-0.05259881913661957,-0.03389060702980422,0.14145907876695685,-0.05176061764359474,-0.19377982295347787,0.00035192094640557476,-0.006895652040839195,-0.3305882672992435,-0.25797286025334343,-0.04059877246618271,-0.2566512527535556,0.0427966688264848,-0.04168102517724037,-0.16953698609446458,0.21958517464559596,-0.03176114708185196,-0.35624094870660994,0.21773272796082233,-0.012770158238708973,-0.4928862731773683,0.00025486373521772625,-0.02705450728535652,-0.395351214624949,0.13757338977481734,-0.017193779349327087,-0.2816884001613558,0.2697138781752054,-0.005034677684307098
Z,0.03916184071311025,1.0000000443906443,-1.523558097460409e-07,0.35222407781691784,0.7091665112007658,-0.037150900810956955,0.4752325655448579,0.4410285531277885,-0.04805639013648033,0.2766156833211683,0.2016921920763055,-0.05442902818322182,-0.02174271514014541,0.14107386709748873,-0.05740170553326607,0.3328135287531816,-0.09749838299679701,-0.018187498673796654,0.4302366696078921,-0.5174893367753641,-0.05811784043908119,0.491374424312531,-0.7735959801489773,-0.09093432873487473,0.5061175634721107,-1.0,-0.11462574452161789,0.03469963396066587,-0.06997417115564591,-0.019501902163028717,-0.08221425505514739,-0.4075925432477332,-0.07212051749229431,-0.050448191619851306,-0.029776844679858226,-0.09077026695013046,-0.0035432612279328187,0.17563689624876563,-0.09226926416158676,-0.20624662779072142,0.031892414005851986,-0.026145976036787033,-0.34580939296563357,-0.24219027996409923,-0.07571668177843094,-0.24149232586378866,0.09832271726142633,-0.0682450383901596,-0.13905132576506388,0.27768897511590696,-0.05018575116991997,-0.38053080793576877,0.25441561137281204,-0.035546593368053436,-0.5061175634721107,0.041499259682428145,-0.05645180493593216,-0.3884598056329005,0.20999478143585623,-0.03660639375448227,-0.28070844153799496,0.32546301513567083,-0.01667127199470997
Z,-0.08776323008509274,1.0000000303488608,-1.414897781160107e-07,0.2512069590180517,0.755146150098303,-0.022203192114830017,0.4787491207176316,0.4946803302902935,-0.03276033699512482,0.3530930618073366,0.2280031912434068,-0.043768174946308136,0.0438440583273541,0.2220926899123968,-0.05210490897297859,0.2963681275535911,-0.07636164867879573,-0.011933920904994011,0.3838773680229714,-0.5095237152978228,-0.050538934767246246,0.4564039829116491,-0.7595740792322564,-0.08459138870239258,0.48668316268877065,-1.0,-0.11093498021364212,0.0013194167216031628,-0.022926288140703147,-0.022381843999028206,-0.0945875963113509,-0.3240882306935874,-0.08105553686618805,-0.02035470777294415,0.04121141605174311,-0.10218298435211182,0.02999478060292625,0.2555737958952923,-0.10604222863912582,-0.23691270629713976,0.0902433996842383,-0.035279531031847,-0.3418738163564942,-0.16600350359388175,-0.08294403553009033,-0.20610248215441465,0.17606148023654875,-0.06490034610033035,-0.10820100268994093,0.3775147900620592,-0.041565023362636566,-0.42795486978730246,0.28892063851817923,-0.0510910339653492,-0.48668316268877065,0.08969250716369684,-0.07041770219802856,-0.36038826025944753,0.27774776612658036,-0.04348953068256378,-0.2722687648978764,0.3973661012815535,-0.018637115135788918
Z,-0.25699329707392116,1.0000000375568772,-1.3502221918315627e-07,0.1690890226431163,0.7251120903774699,-0.005154543090611696,0.39021520165676904,0.494608109386057,-0.00980046484619379,0.42504620059233206,0.19010446144902995,-0.015891114249825478,0.16350116024460343,0.14735737419140982,-0.01850341074168682,0.18546216854459815,-0.0893604672255781,-0.004375883378088474,0.25716951394115034,-0.5228683073363378,-0.04022553190588951,0.3352684389055896,-0.7723316007845181,-0.07402322441339493,0.3708020518974448,-1.0,-0.09801717847585678,-0.05336922368658155,-0.022542125858953946,-0.017640314996242523,-0.07294041278463137,-0.35953344894341616,-0.0628698319196701,0.02407170479152891,0.008446729438229491,-0.07820191234350204,0.059231401515239715,0.2347259373276374,-0.08159109950065613,-0.26638657248503567,0.09528251071629151,-0.032477833330631256,-0.29205940205996467,-0.22451054187738265,-0.07239352911710739,-0.14695164724838414,0.10157689308631224,-0.060650475323200226,-0.07792105559461888,0.3187843875461095,-0.043649476021528244,-0.42504620059233206,0.29831003066819467,-0.04806974530220032,-0.4066272564828991,0.056597875737964466,-0.06103988736867905,-0.26832826302973883,0.22154122006219268,-0.03840992599725723,-0.22601953964132132,0.35972348674140836,-0.01941610686480999
Z,-0.2866112392347789,1.0000000592961782,6.275192276916641e-08,0.11384399728976935,0.7062237070863676,0.0014387957053259015,0.29641803647426507,0.4535661709769717,-0.009393581189215183,0.41854128239449034,0.15961366958746462,-0.027099741622805595,0.21949160247525965,0.14341948804470459,-0.04463145509362221,0.08767951917915115,-0.1265601219761914,0.0006513669504784048,0.17405017405404807,-0.5447739313445131,-0.0256708525121212,0.27672364106995606,-0.7840614047501773,-0.04895636439323425,0.32375958325064813,-1.0,-0.06601586937904358,-0.11386866449985256,-0.06086849530809108,-0.017935622483491898,-0.016791491709998996,-0.37435299963552615,-0.05482945591211319,0.1262419584499821,-0.06389671159208657,-0.06546571105718613,0.13243832999825275,0.12647279847126547,-0.06550581008195877,-0.2751518970428601,0.07845301410379361,-0.037136372178792953,-0.20382539410216494,-0.23296497888660753,-0.07129976153373718,-0.011494366467774108,0.044982298114302474,-0.05993570759892464,0.014483368212662976,0.2387437076872356,-0.04340696707367897,-0.41854128239449034,0.28190215419061904,-0.056560713797807693,-0.31575349234723527,0.01280447599176811,-0.07096503674983978,-0.15848374138327706,0.15593287909825534,-0.051728129386901855,-0.1359696941186888,0.3136874356142333,-0.03391890600323677
Z,-0.27725082988295,0.9999999143081264,2.176978597390189e-07,0.09845027960401442,0.7295457353810949,-0.003988339100033045,0.3134283964702489,0.43740294324164475,-0.02392609603703022,0.44320256924803153,0.1829265283017122,-0.05241457000374794,0.3417850371362873,0.16840021326993507,-0.08137197047472,0.012913508278434835,-0.16544084441457796,-0.014346630312502384,0.1388473140482058,-0.5556034858768653,-0.04420102760195732,0.2682518120832054,-0.7930189487012453,-0.06699935346841812,0.34172676666222784,-1.0,-0.08438336104154587,-0.2163965744502138,-0.07958589916225911,-0.0352972112596035,0.06639911949886021,-0.34407626645305395,-0.08012410253286362,0.2470914035797609,-0.040991307587724055,-0.09419679641723633,0.23079726519526864,0.1331938783782093,-0.09605776518583298,-0.3514677047037469,0.06826034699381768,-0.056894201785326004,-0.08307732886090306,-0.20030055567752367,-0.0969560518860817,0.11896388584539917,0.09842388650694044,-0.08549843728542328,0.08708530917370925,0.2816528214306464,-0.06898763030767441,-0.44320256924803153,0.2509106903868628,-0.07967458665370941,-0.15410012478450635,0.048135096323664375,-0.10110363364219666,-0.0032474649344568568,0.2190081199905602,-0.0870266705751419,-0.033936467016598,0.35849392418908493,-0.07248585671186447
Z,-0.2548653104036864,1.0000000447255315,3.419062295506592e-07,0.08128319696667867,0.7337775801108066,-0.010649182833731174,0.3116932129095416,0.41481494766620836,-0.03342277184128761,0.4531715187457673,0.1858667409945366,-0.06293315440416336,0.4205503261967188,0.11019060500852602,-0.09175658971071243,-0.08753260603059387,-0.15832341693757668,-0.017131485044956207,0.07531126510012212,-0.5425612630203849,-0.0459880568087101,0.2274417613200544,-0.8020763738542772,-0.0652497336268425,0.31111750586821335,-1.0,-0.07927781343460083,-0.29852959448165656,-0.08921209446354274,-0.03512828052043915,0.07258730133030726,-0.3533054448772584,-0.07679610699415207,0.29402519675432187,-0.06905036157461422,-0.08574432879686356,0.2850740077842104,0.11538932188669825,-0.08395830541849136,-0.4095043722337818,0.044766186997268254,-0.055218037217855453,-0.039761265847038506,-0.20739922197254443,-0.09179724007844925,0.17088328541588974,0.06474803379854745,-0.07876147329807281,0.14245967344816046,0.2443473413399787,-0.06226464360952377,-0.4531715187457673,0.23143847953945584,-0.077621690928936,-0.08382575398077356,0.07451170677369069,-0.09947102516889572,0.07403855537606703,0.23175638861728068,-0.08891710638999939,0.03575350042135923,0.3588135729822725,-0.0766742080450058
Z,-0.326385023575383,1.0000000624370116,1.5536777198121854e-07,0.046134166648213064,0.7359822457444182,0.003492069197818637,0.2682009715864978,0.42935841142260983,-0.011063612066209316,0.42285511799512926,0.2403757301175997,-0.03369593992829323,0.38749229319155193,0.08635103203384985,-0.05609985813498497,-0.2055341086733667,-0.12910102941149537,-0.013956138864159584,-0.03806955249978647,-0.5312659786718499,-0.044597942382097244,0.12522054833681953,-0.794474778194598,-0.06621239334344864,0.22941693155221907,-1.0,-0.08133397996425629,-0.3789337606577897,-0.0536682118855761,-0.03872346878051758,0.10892498784143263,-0.33849586825157885,-0.08240582793951035,0.3015812964021463,-0.04481439391227483,-0.09179920703172684,0.26835981134365616,0.16767690444956113,-0.08958429098129272,-0.42285511799512926,0.0892703369417486,-0.06418368220329285,0.060459048563174515,-0.1370824774606551,-0.10222543776035309,0.22842210183626419,0.13465654981732594,-0.08980822563171387,0.16760379070913958,0.3072649167431589,-0.07364411652088165,-0.38057352307746867,0.2777077350133274,-0.09036250412464142,0.05071504530512801,0.11997053222807058,-0.11239796131849289,0.15796235064858735,0.3002448321718107,-0.09991957992315292,0.07464840053858998,0.4343929990294791,-0.08641722798347473
Z,-0.2227783693923557,0.9999999799089457,2.97071125032744e-07,0.10956873426920678,0.7305136864681686,-0.012890389189124107,0.33320113419626823,0.4301384418294464,-0.03860373795032501,0.46800632209222776,0.20911755749999458,-0.07153144478797913,0.3918732810596247,0.10223146116049626,-0.1040363758802414,-0.09274464615595046,-0.1804014538208323,-0.02037799544632435,0.05565655998236488,-0.5641097706091824,-0.05293219909071922,0.19021727993002527,-0.8137047148641415,-0.07315628975629807,0.2802414366100316,-1.0,-0.08706266433000565,-0.3010465269438316,-0.09908459933093575,-0.03928352892398834,0.05129342590969682,-0.3405366392922034,-0.0854877382516861,0.2618756413566798,-0.043798679117655545,-0.09504049271345139,0.2702208223847133,0.14177628144963225,-0.09227074682712555,-0.42146129631178875,0.04911023149796731,-0.06066921353340149,-0.047002780360817654,-0.1456923895648993,-0.10288466513156891,0.15614670937864075,0.1292910574154916,-0.09005822241306305,0.1478251554304231,0.30166595423788245,-0.07182559370994568,-0.46800632209222776,0.2552982119202797,-0.08438922464847565,-0.11728562784825854,0.10821128218777758,-0.11004418879747391,0.053955570964054775,0.2644007453298947,-0.09907546639442444,0.04239646416732344,0.38709633154225603,-0.08503790944814682
